INPUT_TABLE
Variable ID
LN4_LeafGhostShare

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandLeaf,year,ghost.unnormalized.share
Argentina,root,AgroForestLand_RioLaPlata,AgroForest_NonPasture_RioLaPlata,CropLand_RioLaPlata,biomass_grass_RioLaPlata,biomass_grass_RioLaPlata_IRR,2020,0.0084405
Argentina,root,AgroForestLand_Salinas,AgroForest_NonPasture_Salinas,CropLand_Salinas,biomass_grass_Salinas,biomass_grass_Salinas_IRR,2020,0.0544766
Colombia,root,AgroForestLand_AmazonR,AgroForest_NonPasture_AmazonR,CropLand_AmazonR,biomass_grass_AmazonR,biomass_grass_AmazonR_IRR,2020,0.0067819
Colombia,root,AgroForestLand_ColEcuaCst,AgroForest_NonPasture_ColEcuaCst,CropLand_ColEcuaCst,biomass_grass_ColEcuaCst,biomass_grass_ColEcuaCst_IRR,2020,0.0419013
Colombia,root,AgroForestLand_MagdalenaR,AgroForest_NonPasture_MagdalenaR,CropLand_MagdalenaR,biomass_grass_MagdalenaR,biomass_grass_MagdalenaR_IRR,2020,0.0534961
Colombia,root,AgroForestLand_OrinocoR,AgroForest_NonPasture_OrinocoR,CropLand_OrinocoR,biomass_grass_OrinocoR,biomass_grass_OrinocoR_IRR,2020,0.0216451
Colombia,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,CropLand_SAmerCstN,biomass_grass_SAmerCstN,biomass_grass_SAmerCstN_IRR,2020,0.0468119
USA,root,AgroForestLand_ArkWhtRedR,AgroForest_NonPasture_ArkWhtRedR,AllForestLand_ArkWhtRedR,biomass_tree_ArkWhtRedR,biomass_tree_ArkWhtRedR_IRR,2020,0.0527577
USA,root,AgroForestLand_California,AgroForest_NonPasture_California,AllForestLand_California,biomass_tree_California,biomass_tree_California_IRR,2020,0.741534
USA,root,AgroForestLand_Caribbean,AgroForest_NonPasture_Caribbean,AllForestLand_Caribbean,biomass_tree_Caribbean,biomass_tree_Caribbean_IRR,2020,0.0426284
USA,root,AgroForestLand_FraserR,AgroForest_NonPasture_FraserR,AllForestLand_FraserR,biomass_tree_FraserR,biomass_tree_FraserR_IRR,2020,0.2610649
USA,root,AgroForestLand_GreatBasin,AgroForest_NonPasture_GreatBasin,AllForestLand_GreatBasin,biomass_tree_GreatBasin,biomass_tree_GreatBasin_IRR,2020,0.419751
USA,root,AgroForestLand_GreatLakes,AgroForest_NonPasture_GreatLakes,AllForestLand_GreatLakes,biomass_tree_GreatLakes,biomass_tree_GreatLakes_IRR,2020,0.0100335
USA,root,AgroForestLand_MexCstNW,AgroForest_NonPasture_MexCstNW,AllForestLand_MexCstNW,biomass_tree_MexCstNW,biomass_tree_MexCstNW_IRR,2020,0.7068798
USA,root,AgroForestLand_MissouriR,AgroForest_NonPasture_MissouriR,AllForestLand_MissouriR,biomass_tree_MissouriR,biomass_tree_MissouriR_IRR,2020,0.0479121
USA,root,AgroForestLand_MissppRN,AgroForest_NonPasture_MissppRN,AllForestLand_MissppRN,biomass_tree_MissppRN,biomass_tree_MissppRN_IRR,2020,0.0045318
USA,root,AgroForestLand_MissppRS,AgroForest_NonPasture_MissppRS,AllForestLand_MissppRS,biomass_tree_MissppRS,biomass_tree_MissppRS_IRR,2020,0.1238637
USA,root,AgroForestLand_NelsonR,AgroForest_NonPasture_NelsonR,AllForestLand_NelsonR,biomass_tree_NelsonR,biomass_tree_NelsonR_IRR,2020,0.0027447
USA,root,AgroForestLand_OhioR,AgroForest_NonPasture_OhioR,AllForestLand_OhioR,biomass_tree_OhioR,biomass_tree_OhioR_IRR,2020,0.0028479
USA,root,AgroForestLand_PacArctic,AgroForest_NonPasture_PacArctic,AllForestLand_PacArctic,biomass_tree_PacArctic,biomass_tree_PacArctic_IRR,2020,0
USA,root,AgroForestLand_RioGrande,AgroForest_NonPasture_RioGrande,AllForestLand_RioGrande,biomass_tree_RioGrande,biomass_tree_RioGrande_IRR,2020,0.3342251
USA,root,AgroForestLand_TennR,AgroForest_NonPasture_TennR,AllForestLand_TennR,biomass_tree_TennR,biomass_tree_TennR_IRR,2020,0.0037466
USA,root,AgroForestLand_TexasCst,AgroForest_NonPasture_TexasCst,AllForestLand_TexasCst,biomass_tree_TexasCst,biomass_tree_TexasCst_IRR,2020,0.0735914
USA,root,AgroForestLand_UsaColoRN,AgroForest_NonPasture_UsaColoRN,AllForestLand_UsaColoRN,biomass_tree_UsaColoRN,biomass_tree_UsaColoRN_IRR,2020,0.2321758
USA,root,AgroForestLand_UsaColoRS,AgroForest_NonPasture_UsaColoRS,AllForestLand_UsaColoRS,biomass_tree_UsaColoRS,biomass_tree_UsaColoRS_IRR,2020,0.7658341
USA,root,AgroForestLand_UsaCstE,AgroForest_NonPasture_UsaCstE,AllForestLand_UsaCstE,biomass_tree_UsaCstE,biomass_tree_UsaCstE_IRR,2020,0.0109687
USA,root,AgroForestLand_UsaCstNE,AgroForest_NonPasture_UsaCstNE,AllForestLand_UsaCstNE,biomass_tree_UsaCstNE,biomass_tree_UsaCstNE_IRR,2020,0.0146214
USA,root,AgroForestLand_UsaCstSE,AgroForest_NonPasture_UsaCstSE,AllForestLand_UsaCstSE,biomass_tree_UsaCstSE,biomass_tree_UsaCstSE_IRR,2020,0.055406
USA,root,AgroForestLand_UsaPacNW,AgroForest_NonPasture_UsaPacNW,AllForestLand_UsaPacNW,biomass_tree_UsaPacNW,biomass_tree_UsaPacNW_IRR,2020,0.1680378
Africa_Eastern,root,AgroForestLand_AfrCstE,AgroForest_NonPasture_AfrCstE,AllForestLand_AfrCstE,biomass_tree_AfrCstE,biomass_tree_AfrCstE_IRR,2020,0.0073532
Africa_Eastern,root,AgroForestLand_AfrCstNE,AgroForest_NonPasture_AfrCstNE,AllForestLand_AfrCstNE,biomass_tree_AfrCstNE,biomass_tree_AfrCstNE_IRR,2020,0.0317191
Africa_Eastern,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,2020,0.0050846
Africa_Eastern,root,AgroForestLand_Madasgacar,AgroForest_NonPasture_Madasgacar,AllForestLand_Madasgacar,biomass_tree_Madasgacar,biomass_tree_Madasgacar_IRR,2020,0.2141027
Africa_Eastern,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,2020,0.0143609
Africa_Eastern,root,AgroForestLand_RiftValley,AgroForest_NonPasture_RiftValley,AllForestLand_RiftValley,biomass_tree_RiftValley,biomass_tree_RiftValley_IRR,2020,0.011233
Africa_Eastern,root,AgroForestLand_ShebJubR,AgroForest_NonPasture_ShebJubR,AllForestLand_ShebJubR,biomass_tree_ShebJubR,biomass_tree_ShebJubR_IRR,2020,0.0182202
Africa_Northern,root,AgroForestLand_AfrCstNW,AgroForest_NonPasture_AfrCstNW,AllForestLand_AfrCstNW,biomass_tree_AfrCstNW,biomass_tree_AfrCstNW_IRR,2020,0.0609754
Africa_Northern,root,AgroForestLand_AfrIntN,AgroForest_NonPasture_AfrIntN,AllForestLand_AfrIntN,biomass_tree_AfrIntN,biomass_tree_AfrIntN_IRR,2020,0.1187314
Africa_Northern,root,AgroForestLand_MeditS,AgroForest_NonPasture_MeditS,AllForestLand_MeditS,biomass_tree_MeditS,biomass_tree_MeditS_IRR,2020,0.0484641
Africa_Northern,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,2020,0.483878
Africa_Southern,root,AgroForestLand_AfrCstE,AgroForest_NonPasture_AfrCstE,AllForestLand_AfrCstE,biomass_tree_AfrCstE,biomass_tree_AfrCstE_IRR,2020,0.0138428
Africa_Southern,root,AgroForestLand_AfrCstS,AgroForest_NonPasture_AfrCstS,AllForestLand_AfrCstS,biomass_tree_AfrCstS,biomass_tree_AfrCstS_IRR,2020,0.0677988
Africa_Southern,root,AgroForestLand_AfrCstSE,AgroForest_NonPasture_AfrCstSE,AllForestLand_AfrCstSE,biomass_tree_AfrCstSE,biomass_tree_AfrCstSE_IRR,2020,0.016018
Africa_Southern,root,AgroForestLand_AfrIntS,AgroForest_NonPasture_AfrIntS,AllForestLand_AfrIntS,biomass_tree_AfrIntS,biomass_tree_AfrIntS_IRR,2020,0.0028925
Africa_Southern,root,AgroForestLand_AngolaCst,AgroForest_NonPasture_AngolaCst,AllForestLand_AngolaCst,biomass_tree_AngolaCst,biomass_tree_AngolaCst_IRR,2020,0.0050394
Africa_Southern,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,2020,0.0036259
Africa_Southern,root,AgroForestLand_GuineaGulf,AgroForest_NonPasture_GuineaGulf,AllForestLand_GuineaGulf,biomass_tree_GuineaGulf,biomass_tree_GuineaGulf_IRR,2020,0
Africa_Southern,root,AgroForestLand_LimpopoR,AgroForest_NonPasture_LimpopoR,AllForestLand_LimpopoR,biomass_tree_LimpopoR,biomass_tree_LimpopoR_IRR,2020,0.0108039
Africa_Southern,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,2020,0.0008004
Africa_Southern,root,AgroForestLand_RiftValley,AgroForest_NonPasture_RiftValley,AllForestLand_RiftValley,biomass_tree_RiftValley,biomass_tree_RiftValley_IRR,2020,0.0058952
Africa_Southern,root,AgroForestLand_ZambeziR,AgroForest_NonPasture_ZambeziR,AllForestLand_ZambeziR,biomass_tree_ZambeziR,biomass_tree_ZambeziR_IRR,2020,0.0108682
Africa_Western,root,AgroForestLand_AfrCstW,AgroForest_NonPasture_AfrCstW,AllForestLand_AfrCstW,biomass_tree_AfrCstW,biomass_tree_AfrCstW_IRR,2020,0.002152
Africa_Western,root,AgroForestLand_CongoR,AgroForest_NonPasture_CongoR,AllForestLand_CongoR,biomass_tree_CongoR,biomass_tree_CongoR_IRR,2020,0.0003236
Africa_Western,root,AgroForestLand_GuineaGulf,AgroForest_NonPasture_GuineaGulf,AllForestLand_GuineaGulf,biomass_tree_GuineaGulf,biomass_tree_GuineaGulf_IRR,2020,0.0008642
Africa_Western,root,AgroForestLand_LChad,AgroForest_NonPasture_LChad,AllForestLand_LChad,biomass_tree_LChad,biomass_tree_LChad_IRR,2020,0.0019451
Africa_Western,root,AgroForestLand_NigerR,AgroForest_NonPasture_NigerR,AllForestLand_NigerR,biomass_tree_NigerR,biomass_tree_NigerR_IRR,2020,0.0028246
Africa_Western,root,AgroForestLand_NileR,AgroForest_NonPasture_NileR,AllForestLand_NileR,biomass_tree_NileR,biomass_tree_NileR_IRR,2020,0
Africa_Western,root,AgroForestLand_SenegalR,AgroForest_NonPasture_SenegalR,AllForestLand_SenegalR,biomass_tree_SenegalR,biomass_tree_SenegalR_IRR,2020,0.0125781
Africa_Western,root,AgroForestLand_VoltaR,AgroForest_NonPasture_VoltaR,AllForestLand_VoltaR,biomass_tree_VoltaR,biomass_tree_VoltaR_IRR,2020,0.0007779
Africa_Western,root,AgroForestLand_ZambeziR,AgroForest_NonPasture_ZambeziR,AllForestLand_ZambeziR,biomass_tree_ZambeziR,biomass_tree_ZambeziR_IRR,2020,0.0017487
Australia_NZ,root,AgroForestLand_AusCstE,AgroForest_NonPasture_AusCstE,AllForestLand_AusCstE,biomass_tree_AusCstE,biomass_tree_AusCstE_IRR,2020,0.0328279
Australia_NZ,root,AgroForestLand_AusCstN,AgroForest_NonPasture_AusCstN,AllForestLand_AusCstN,biomass_tree_AusCstN,biomass_tree_AusCstN_IRR,2020,0.0325775
Australia_NZ,root,AgroForestLand_AusCstS,AgroForest_NonPasture_AusCstS,AllForestLand_AusCstS,biomass_tree_AusCstS,biomass_tree_AusCstS_IRR,2020,0.0030134
Australia_NZ,root,AgroForestLand_AusCstW,AgroForest_NonPasture_AusCstW,AllForestLand_AusCstW,biomass_tree_AusCstW,biomass_tree_AusCstW_IRR,2020,0.000999
Australia_NZ,root,AgroForestLand_AusInt,AgroForest_NonPasture_AusInt,AllForestLand_AusInt,biomass_tree_AusInt,biomass_tree_AusInt_IRR,2020,0.0012824
Australia_NZ,root,AgroForestLand_MurrayDrlg,AgroForest_NonPasture_MurrayDrlg,AllForestLand_MurrayDrlg,biomass_tree_MurrayDrlg,biomass_tree_MurrayDrlg_IRR,2020,0.0275891
Australia_NZ,root,AgroForestLand_NewZealand,AgroForest_NonPasture_NewZealand,AllForestLand_NewZealand,biomass_tree_NewZealand,biomass_tree_NewZealand_IRR,2020,0.1928125
Australia_NZ,root,AgroForestLand_Tasmania,AgroForest_NonPasture_Tasmania,AllForestLand_Tasmania,biomass_tree_Tasmania,biomass_tree_Tasmania_IRR,2020,0.17185
Brazil,root,AgroForestLand_AmazonR,AgroForest_NonPasture_AmazonR,AllForestLand_AmazonR,biomass_tree_AmazonR,biomass_tree_AmazonR_IRR,2020,0.00134
Brazil,root,AgroForestLand_BrzCstE,AgroForest_NonPasture_BrzCstE,AllForestLand_BrzCstE,biomass_tree_BrzCstE,biomass_tree_BrzCstE_IRR,2020,0.0187215
Brazil,root,AgroForestLand_BrzCstN,AgroForest_NonPasture_BrzCstN,AllForestLand_BrzCstN,biomass_tree_BrzCstN,biomass_tree_BrzCstN_IRR,2020,0.0018299
Brazil,root,AgroForestLand_BrzCstS,AgroForest_NonPasture_BrzCstS,AllForestLand_BrzCstS,biomass_tree_BrzCstS,biomass_tree_BrzCstS_IRR,2020,0.0295305
Brazil,root,AgroForestLand_OrinocoR,AgroForest_NonPasture_OrinocoR,AllForestLand_OrinocoR,biomass_tree_OrinocoR,biomass_tree_OrinocoR_IRR,2020,0
Brazil,root,AgroForestLand_ParnaibaR,AgroForest_NonPasture_ParnaibaR,AllForestLand_ParnaibaR,biomass_tree_ParnaibaR,biomass_tree_ParnaibaR_IRR,2020,0.0055896
Brazil,root,AgroForestLand_RioLaPlata,AgroForest_NonPasture_RioLaPlata,AllForestLand_RioLaPlata,biomass_tree_RioLaPlata,biomass_tree_RioLaPlata_IRR,2020,0.0091718
Brazil,root,AgroForestLand_SAmerCstNE,AgroForest_NonPasture_SAmerCstNE,AllForestLand_SAmerCstNE,biomass_tree_SAmerCstNE,biomass_tree_SAmerCstNE_IRR,2020,0
Brazil,root,AgroForestLand_SaoFrancR,AgroForest_NonPasture_SaoFrancR,AllForestLand_SaoFrancR,biomass_tree_SaoFrancR,biomass_tree_SaoFrancR_IRR,2020,0.0180789
Brazil,root,AgroForestLand_TocantinsR,AgroForest_NonPasture_TocantinsR,AllForestLand_TocantinsR,biomass_tree_TocantinsR,biomass_tree_TocantinsR_IRR,2020,0.0079832
Canada,root,AgroForestLand_CanAtl,AgroForest_NonPasture_CanAtl,AllForestLand_CanAtl,biomass_tree_CanAtl,biomass_tree_CanAtl_IRR,2020,0.1119447
Canada,root,AgroForestLand_ChurchillR,AgroForest_NonPasture_ChurchillR,AllForestLand_ChurchillR,biomass_tree_ChurchillR,biomass_tree_ChurchillR_IRR,2020,0
Canada,root,AgroForestLand_FraserR,AgroForest_NonPasture_FraserR,AllForestLand_FraserR,biomass_tree_FraserR,biomass_tree_FraserR_IRR,2020,0.1154709
Canada,root,AgroForestLand_GreatLakes,AgroForest_NonPasture_GreatLakes,AllForestLand_GreatLakes,biomass_tree_GreatLakes,biomass_tree_GreatLakes_IRR,2020,0.0035854
Canada,root,AgroForestLand_HudsonBay,AgroForest_NonPasture_HudsonBay,AllForestLand_HudsonBay,biomass_tree_HudsonBay,biomass_tree_HudsonBay_IRR,2020,0.0014578
Canada,root,AgroForestLand_Mackenzie,AgroForest_NonPasture_Mackenzie,AllForestLand_Mackenzie,biomass_tree_Mackenzie,biomass_tree_Mackenzie_IRR,2020,3.34e-05
Canada,root,AgroForestLand_MissouriR,AgroForest_NonPasture_MissouriR,AllForestLand_MissouriR,biomass_tree_MissouriR,biomass_tree_MissouriR_IRR,2020,0.0003485
Canada,root,AgroForestLand_NelsonR,AgroForest_NonPasture_NelsonR,AllForestLand_NelsonR,biomass_tree_NelsonR,biomass_tree_NelsonR_IRR,2020,0.0034277
Canada,root,AgroForestLand_NWTerr,AgroForest_NonPasture_NWTerr,AllForestLand_NWTerr,biomass_tree_NWTerr,biomass_tree_NWTerr_IRR,2020,7.92e-05
Canada,root,AgroForestLand_PacArctic,AgroForest_NonPasture_PacArctic,AllForestLand_PacArctic,biomass_tree_PacArctic,biomass_tree_PacArctic_IRR,2020,0.0713569
Canada,root,AgroForestLand_StLwrncR,AgroForest_NonPasture_StLwrncR,AllForestLand_StLwrncR,biomass_tree_StLwrncR,biomass_tree_StLwrncR_IRR,2020,0.0330675
Canada,root,AgroForestLand_UsaCstNE,AgroForest_NonPasture_UsaCstNE,AllForestLand_UsaCstNE,biomass_tree_UsaCstNE,biomass_tree_UsaCstNE_IRR,2020,0.0121608
Canada,root,AgroForestLand_UsaPacNW,AgroForest_NonPasture_UsaPacNW,AllForestLand_UsaPacNW,biomass_tree_UsaPacNW,biomass_tree_UsaPacNW_IRR,2020,0.2032836
Central America and Caribbean,root,AgroForestLand_Caribbean,AgroForest_NonPasture_Caribbean,AllForestLand_Caribbean,biomass_tree_Caribbean,biomass_tree_Caribbean_IRR,2020,0.0666573
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,AllForestLand_CntAmer,biomass_tree_CntAmer,biomass_tree_CntAmer_IRR,2020,0.0264417
Central America and Caribbean,root,AgroForestLand_ColEcuaCst,AgroForest_NonPasture_ColEcuaCst,AllForestLand_ColEcuaCst,biomass_tree_ColEcuaCst,biomass_tree_ColEcuaCst_IRR,2020,0.0007455
Central America and Caribbean,root,AgroForestLand_GrijUsuR,AgroForest_NonPasture_GrijUsuR,AllForestLand_GrijUsuR,biomass_tree_GrijUsuR,biomass_tree_GrijUsuR_IRR,2020,0.0024388
Central America and Caribbean,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,AllForestLand_SAmerCstN,biomass_tree_SAmerCstN,biomass_tree_SAmerCstN_IRR,2020,0.0102987
Central America and Caribbean,root,AgroForestLand_YucatanP,AgroForest_NonPasture_YucatanP,AllForestLand_YucatanP,biomass_tree_YucatanP,biomass_tree_YucatanP_IRR,2020,0.0122885
Central Asia,root,AgroForestLand_AmuDaryaR,AgroForest_NonPasture_AmuDaryaR,AllForestLand_AmuDaryaR,biomass_tree_AmuDaryaR,biomass_tree_AmuDaryaR_IRR,2020,0.3057978
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,AllForestLand_AmurR,biomass_tree_AmurR,biomass_tree_AmurR_IRR,2020,0.015256
Central Asia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,AllForestLand_BlackSeaN,biomass_tree_BlackSeaN,biomass_tree_BlackSeaN_IRR,2020,0
Central Asia,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,AllForestLand_BlackSeaS,biomass_tree_BlackSeaS,biomass_tree_BlackSeaS_IRR,2020,0.0505273
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,AllForestLand_CaspianNE,biomass_tree_CaspianNE,biomass_tree_CaspianNE_IRR,2020,0.0271751
Central Asia,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,AllForestLand_CaspianSW,biomass_tree_CaspianSW,biomass_tree_CaspianSW_IRR,2020,0.1944335
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,AllForestLand_Gobi,biomass_tree_Gobi,biomass_tree_Gobi_IRR,2020,0.0527273
Central Asia,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,AllForestLand_LBalkash,biomass_tree_LBalkash,biomass_tree_LBalkash_IRR,2020,0.2188237
Central Asia,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,AllForestLand_ObR,biomass_tree_ObR,biomass_tree_ObR_IRR,2020,0.0115514
Central Asia,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,AllForestLand_SyrDaryaR,biomass_tree_SyrDaryaR,biomass_tree_SyrDaryaR_IRR,2020,0.2142517
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,AllForestLand_UralR,biomass_tree_UralR,biomass_tree_UralR_IRR,2020,0.0223151
Central Asia,root,AgroForestLand_VolgaR,AgroForest_NonPasture_VolgaR,AllForestLand_VolgaR,biomass_tree_VolgaR,biomass_tree_VolgaR_IRR,2020,0.0416754
Central Asia,root,AgroForestLand_YeniseiR,AgroForest_NonPasture_YeniseiR,AllForestLand_YeniseiR,biomass_tree_YeniseiR,biomass_tree_YeniseiR_IRR,2020,0.0153868
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,AllForestLand_AmurR,biomass_tree_AmurR,biomass_tree_AmurR_IRR,2020,0.1078877
China,root,AgroForestLand_BoHai,AgroForest_NonPasture_BoHai,AllForestLand_BoHai,biomass_tree_BoHai,biomass_tree_BoHai_IRR,2020,0.1869643
China,root,AgroForestLand_ChinaCst,AgroForest_NonPasture_ChinaCst,AllForestLand_ChinaCst,biomass_tree_ChinaCst,biomass_tree_ChinaCst_IRR,2020,0.1882919
China,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,AllForestLand_GangesR,biomass_tree_GangesR,biomass_tree_GangesR_IRR,2020,0.1711385
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,AllForestLand_Gobi,biomass_tree_Gobi,biomass_tree_Gobi_IRR,2020,0.2366769
China,root,AgroForestLand_Hainan,AgroForest_NonPasture_Hainan,AllForestLand_Hainan,biomass_tree_Hainan,biomass_tree_Hainan_IRR,2020,0.0668083
China,root,AgroForestLand_Hong,AgroForest_NonPasture_Hong,AllForestLand_Hong,biomass_tree_Hong,biomass_tree_Hong_IRR,2020,0.093151
China,root,AgroForestLand_HuangHeR,AgroForest_NonPasture_HuangHeR,AllForestLand_HuangHeR,biomass_tree_HuangHeR,biomass_tree_HuangHeR_IRR,2020,0.1598898
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,AllForestLand_IrrawaddyR,biomass_tree_IrrawaddyR,biomass_tree_IrrawaddyR_IRR,2020,0.1744038
China,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,AllForestLand_LBalkash,biomass_tree_LBalkash,biomass_tree_LBalkash_IRR,2020,0.3136217
China,root,AgroForestLand_Mekong,AgroForest_NonPasture_Mekong,AllForestLand_Mekong,biomass_tree_Mekong,biomass_tree_Mekong_IRR,2020,0.1189307
China,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,AllForestLand_ObR,biomass_tree_ObR,biomass_tree_ObR_IRR,2020,0.2775882
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,AllForestLand_RusCstSE,biomass_tree_RusCstSE,biomass_tree_RusCstSE_IRR,2020,0.1897104
China,root,AgroForestLand_Salween,AgroForest_NonPasture_Salween,AllForestLand_Salween,biomass_tree_Salween,biomass_tree_Salween_IRR,2020,0.0905122
China,root,AgroForestLand_SChinaSea,AgroForest_NonPasture_SChinaSea,AllForestLand_SChinaSea,biomass_tree_SChinaSea,biomass_tree_SChinaSea_IRR,2020,0.1243854
China,root,AgroForestLand_Taiwan,AgroForest_NonPasture_Taiwan,AllForestLand_Taiwan,biomass_tree_Taiwan,biomass_tree_Taiwan_IRR,2020,0.2247057
China,root,AgroForestLand_Tarim,AgroForest_NonPasture_Tarim,AllForestLand_Tarim,biomass_tree_Tarim,biomass_tree_Tarim_IRR,2020,0.3008047
China,root,AgroForestLand_XunJiang,AgroForest_NonPasture_XunJiang,AllForestLand_XunJiang,biomass_tree_XunJiang,biomass_tree_XunJiang_IRR,2020,0.1088148
China,root,AgroForestLand_Yangtze,AgroForest_NonPasture_Yangtze,AllForestLand_Yangtze,biomass_tree_Yangtze,biomass_tree_Yangtze_IRR,2020,0.1412303
China,root,AgroForestLand_ZiyaHe,AgroForest_NonPasture_ZiyaHe,AllForestLand_ZiyaHe,biomass_tree_ZiyaHe,biomass_tree_ZiyaHe_IRR,2020,0.2426082
EU-12,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_IRR,2020,0.0069479
EU-12,root,AgroForestLand_BalticSea,AgroForest_NonPasture_BalticSea,AllForestLand_BalticSea,biomass_tree_BalticSea,biomass_tree_BalticSea_IRR,2020,0.0002721
EU-12,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_IRR,2020,0.0096457
EU-12,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,AllForestLand_DaugavaR,biomass_tree_DaugavaR,biomass_tree_DaugavaR_IRR,2020,0.0002357
EU-12,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,AllForestLand_DniesterR,biomass_tree_DniesterR,biomass_tree_DniesterR_IRR,2020,0.0028911
EU-12,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,AllForestLand_DnkGrmCst,biomass_tree_DnkGrmCst,biomass_tree_DnkGrmCst_IRR,2020,0.0027776
EU-12,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,AllForestLand_ElbeR,biomass_tree_ElbeR,biomass_tree_ElbeR_IRR,2020,0.0011823
EU-12,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,AllForestLand_MeditE,biomass_tree_MeditE,biomass_tree_MeditE_IRR,2020,0.3509962
EU-12,root,AgroForestLand_NarvaR,AgroForest_NonPasture_NarvaR,AllForestLand_NarvaR,biomass_tree_NarvaR,biomass_tree_NarvaR_IRR,2020,0.0002157
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,AllForestLand_NemanR,biomass_tree_NemanR,biomass_tree_NemanR_IRR,2020,0.0006382
EU-12,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,AllForestLand_OderR,biomass_tree_OderR,biomass_tree_OderR_IRR,2020,0.003465
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,AllForestLand_PolandCst,biomass_tree_PolandCst,biomass_tree_PolandCst_IRR,2020,0.0036582
EU-12,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,AllForestLand_WislaR,biomass_tree_WislaR,biomass_tree_WislaR_IRR,2020,0.0038376
EU-15,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_IRR,2020,0.1085126
EU-15,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_IRR,2020,0.0035976
EU-15,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,AllForestLand_DnkGrmCst,biomass_tree_DnkGrmCst,biomass_tree_DnkGrmCst_IRR,2020,0.0135769
EU-15,root,AgroForestLand_DouroR,AgroForest_NonPasture_DouroR,AllForestLand_DouroR,biomass_tree_DouroR,biomass_tree_DouroR_IRR,2020,0.0444395
EU-15,root,AgroForestLand_EbroR,AgroForest_NonPasture_EbroR,AllForestLand_EbroR,biomass_tree_EbroR,biomass_tree_EbroR_IRR,2020,0.0697203
EU-15,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,AllForestLand_ElbeR,biomass_tree_ElbeR,biomass_tree_ElbeR_IRR,2020,0.0037679
